,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Exp_w200,Exp_wAll
308,1.2214071295487732,1.2199955538231635,1.2191749872373645,1.2209830345120116,1.2207002421937436,1.2213844893012882,0.9006773107567955,0.9077348369146888
309,1.0968057149984713,1.1021082758207534,1.1046626203927095,1.1111929942893146,1.1162782772929145,1.1145376112887564,1.1214857384458996,0.9954641752569076
310,1.0227065394242567,1.01856595290084,1.0215811171928015,1.020311950491679,1.0195910187508839,1.0198893511796387,0.9153950547223618,0.973919307902603
311,1.2355030969986445,1.2444293524736,1.2458692799763393,1.2505771775295766,1.2561221274827055,1.25874219545423,0.7857972053921278,0.6004610476559143
312,1.0297989322084895,1.0255313883491215,1.021134666523504,1.0212780466311842,1.02311719311305,1.0226931063294593,1.1632444546532308,1.1810626451063326
313,1.1246537534291643,1.1099973089756487,1.1111625964804213,1.110444654660896,1.10957795637924,1.1101641805613323,1.0368480936952518,1.0114046602639462
314,1.2949778245257932,1.2948323902451464,1.2943863550616634,1.2940101030206024,1.2944800231019191,1.2948172216411318,0.8759337543029433,0.9167164508083608
315,1.254709194509084,1.2591590866985454,1.2618542983694496,1.2629352667585987,1.2656673386447879,1.2657973043040116,0.9602177703851136,0.9011107707804288
316,1.178934164211349,1.1743708362337766,1.1728771529860746,1.1728673663812184,1.1726883637101444,1.172708476537904,1.0532909134375603,1.1417645058183576
317,1.111054381843422,1.0965745863594418,1.0964290628642994,1.0974565257650404,1.0968387463936478,1.0969670674500247,0.9424475559837798,1.0570555792754213
318,1.1609070915614468,1.1640827292238154,1.1665476843518698,1.1676924776353452,1.1671445214366722,1.1671971618815864,1.0509656666906586,1.111497194943787
319,1.3891104996976287,1.351224777234017,1.3549919012854978,1.3563754419648435,1.3571648503729437,1.3591952330570343,1.0724958183620057,1.062860667196456
320,1.507758014199453,1.45672168027922,1.4740880817046609,1.4695261238945867,1.464960022087098,1.465416644661243,1.0433422849431542,0.8591497450482438
321,1.4462573033734338,1.441664885113352,1.4416674332394894,1.4412824805097468,1.4421704459697446,1.442071589739647,0.9854360839893566,1.1775569145764713
322,0.9711783647506033,0.9627303721385684,0.9607716343818028,0.9579092774058844,0.9580018030746182,0.958188792694544,1.0621318635704444,1.1009126899873534
323,1.0505540693648048,1.049512909902957,1.0487293132599003,1.0476843502393678,1.04680919420836,1.0463241542791986,1.0087135598034866,1.0374132703723078
324,0.9485679510348402,0.9467803211295489,0.9456094302176664,0.9453368919605025,0.9463150470820925,0.9461955237001571,1.1256074272444248,1.2355202900604976
325,1.3080213490489199,1.302193473324585,1.303567050630845,1.303250195105603,1.303012256949659,1.3035316760778681,1.128145303996638,1.1919619612663273
