,window_size_1_RMSE,window_size_2_RMSE,window_size_3_RMSE,window_size_5_RMSE,window_size_10_RMSE,window_size_15_RMSE,Plain_wAll,Linear_wAll
29,1.0662438041949907,1.0654973402275187,1.0623731125622695,1.062874929029827,1.0631679072693845,1.0632851063703572,1.4282799101773778,1.2493307320696925
30,1.155286048291585,1.147652036026162,1.1492218813542177,1.1459154458787024,1.1463019309906561,1.1465911810529672,1.8852790643665365,0.8574579272062581
31,1.5762859267165812,1.5770881209112435,1.5767550779509776,1.5765982416103717,1.5766121026638338,1.5765461494371573,1.124733389970648,1.0889025873824203
32,1.1832669221953638,1.1810209871297868,1.1809199479201606,1.1811484755324124,1.1811148759097883,1.1810870969710396,1.0297106573910444,1.0722982081923866
33,1.1264305611398406,1.1288142272726407,1.1287485605369478,1.1282521716750094,1.1285029683812724,1.1285613778054862,0.893781715232996,0.8209201933403457
34,1.121523122713736,1.1229719065131731,1.1214336144053771,1.1228191914519041,1.1225791694181746,1.1227642870925671,0.9333644029518192,1.0631587216669656
35,1.1728646687615036,1.174078722340833,1.1753248888909338,1.1744454507353321,1.17517847791882,1.1751549123177278,1.2067204632730586,1.0673022058866466
36,1.1444356129127637,1.1386957186068025,1.1439818697151505,1.146587519935221,1.1455234519246782,1.1457743615862916,1.5101191881823115,1.145813688532349
37,1.0400803391395184,1.0407271982279935,1.0408506625290868,1.0405943808924685,1.040807419069,1.0409627260434744,0.99303086723429,0.9514308622776508
38,1.41948167667943,1.4187372651954995,1.418334882715246,1.41831007906955,1.4184064603690167,1.4184684526214155,0.916115111359382,0.8936125637015547
39,1.2832534675370313,1.2811386585896085,1.2800472106969683,1.280274326993908,1.2800602048136798,1.2800370286867417,0.8556361833861742,0.6956075934932646
40,1.2502749731135867,1.2497299735423104,1.2498101427988793,1.249791593004799,1.2498456343812854,1.249764927350275,0.6897958128670746,0.7566755538784133
41,1.4055427519552635,1.4086565014573802,1.408313851428697,1.4095253379103703,1.409229331146861,1.409491714606176,1.2284469734813712,1.361635348378219
42,1.0383797051837196,1.0370601514481865,1.0367867477576513,1.0346994787211294,1.0342752776825201,1.0335500756273215,1.4853785669327149,1.4983029854127183
43,1.3796829371946553,1.3791743278979125,1.379606959793397,1.3798772696242,1.3800433498586755,1.3800698178814081,0.7696705207091982,0.7241917525593395
44,1.1783684002903498,1.1783773636860113,1.1777892557254404,1.178226956850238,1.1782686836818672,1.1780602674872567,1.3857657694978465,1.1321600365484918
45,1.135033189745176,1.1285977617972418,1.1278296815586182,1.127938304587884,1.1275552588515354,1.1273325055823822,1.1947444547404138,1.3027979469449795
46,1.0905254845763257,1.0891805651955193,1.0880896825598771,1.0874377760614349,1.0881687465604313,1.0882504858196511,1.4423858708376776,1.4019185845109907
47,1.537429454248485,1.5361575062281705,1.536409260156323,1.5361822399739895,1.536387087891343,1.5364745075414281,0.8517639755100507,0.8968387454474649
48,1.0345909363192327,1.035049123089497,1.0349777950118437,1.0349062195155692,1.0352850579028579,1.035418863914486,1.2028518930818342,1.1575767707328086
49,1.1747679833198312,1.1704265231030886,1.1683348846780215,1.1687219050622537,1.1691177912014896,1.1695721206188638,1.2830235323308772,1.0671315207005014
50,1.5445728972047916,1.5411634285466755,1.5420529796026112,1.5420326032745766,1.5425943658993324,1.5426117723387016,1.192553920154141,0.9155952064995028
51,1.3119150844219616,1.3119961362985875,1.311850066483968,1.3124655657569118,1.3126081337185602,1.312619570508403,0.7476403746120757,0.7187811769310528
52,1.135460424284419,1.134812561341368,1.1339133350592252,1.1331566861520042,1.1328857386962683,1.1329125565243265,1.2903908394840646,1.323927323391058
53,1.1918164211960887,1.1908331510304286,1.1904515320835076,1.189627181739929,1.1897889688619074,1.1898171461390454,1.1224059498309702,1.206697881030618
54,1.2559192295879322,1.2566553372391704,1.2562190705954914,1.2563720639880915,1.2562153729100105,1.2563116618802925,1.11133461138548,0.9492934926508008
55,1.1537368986733598,1.1370179218761431,1.1338372320790058,1.1370773279794877,1.1364371961459174,1.137817931398642,1.5436075078211389,1.4947104984054074
56,1.0554882267321737,1.054021928044019,1.05355596094276,1.053442911863053,1.0538619274545806,1.0538091705060217,1.2598714396492068,1.335329804146131
57,1.170788885821433,1.171006409929674,1.1709547245923153,1.1708861365733734,1.1710763307725287,1.1711208485517786,1.0926804768267604,1.0295419093263327
58,1.537359008817434,1.537362516018155,1.537213498493941,1.5372627547655608,1.5376541516963194,1.5376935233896618,0.9731482788989426,1.1914789251778846
59,1.2324621575541694,1.231692581837855,1.231105285149685,1.230366267287836,1.2303277766191054,1.2304764767942515,1.173091963266928,1.1741140651594877
